docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-07-144_144_0_A-OPPJA3,"When looking for a trombone for sale, you'll find that many used trombones for sale, are in excellent condition and highly playable. With proper care, a well-maintained trombone can last for decades. These used trombones, often not vintage but simply pre-owned, can cost significantly less than new ones while offering similar performance. You can find used trombones for sale in various places, including music instrument stores, pawn shops, and even yard sales. While purchasing online is an option, it carries some risks many sellers don't offer returns if the trombone isn't as described. However, the Brass Exchange, an online site specializing in used trombones and brass instruments, can help you find your perfect trombone and even offers custom fittings virtually.",7,144,OPPJA3,144_0_A,"{u'144': {u'position': 1.0, u'score': 0.66739935}}",66cc4d273042c44fb9fe9764,1,trombone for sale
ROUND-07-144_144_0_B-SUL8M1,Used trombones for sale,7,144,SUL8M1,144_0_B,"{u'144': {u'position': 1.0, u'score': 0.69658875}}",66cc4d273042c44fb9fe9765,1,trombone for sale
ROUND-07-144_144_0_A-FILLA1,"The trombone (German: Posaune, Italian, French: trombone) is a musical instrument in the brass family. As with all brass instruments, sound is produced when the player's vibrating lips cause the air column inside the instrument to vibrate. Nearly all trombones use a telescoping slide mechanism to alter the pitch instead of the valves used by other brass instruments. The valve trombone is an exception, using three valves similar to those on a trumpet, and the superbone has valves and a slide.",7,144,FILLA1,144_0_A,"{u'144': {u'position': 5.0, u'score': 0.54337883}}",66cc4d273042c44fb9fe9786,5,trombone for sale
ROUND-07-144_144_0_A-LIST00,"There are many used trombones for sale that are in excellent condition and extremely playable. If well cared for, a trombone can be used for many decades. Used trombones, especially those that aren't technically vintage but simply had a prior owner, can be much less expensive than new trombones and play just as well. You can find used trombones in various locations such as music instrument stores, pawn shops, resale stores, and estate or yard sales. One of the best places to buy a trombone is The Brass Exchange. This online marketplace specializes in selling used trombones and other brass instruments like euphoniums and trumpets; they also offer unique vintage trombones that can sell for more than $10,000.",7,144,LIST00,144_0_A,"{u'144': {u'position': 2.0, u'score': 0.6579082}}",66cc4d273042c44fb9fe9787,2,trombone for sale
ROUND-07-144_144_0_B-FILLB1,"The trombone (German: Posaune, Italian, French: trombone) is a musical instrument in the brass family. As with all brass instruments, sound is produced when the player's vibrating lips cause the air column inside the instrument to vibrate. Nearly all trombones use a telescoping slide mechanism to alter the pitch instead of the valves used by other brass instruments. The valve trombone is an exception, using three valves similar to those on a trumpet, and the superbone has valves and a slide.",7,144,FILLB1,144_0_B,"{u'144': {u'position': 5.0, u'score': 0.54337883}}",66cc4d273042c44fb9fe9788,5,trombone for sale
ROUND-07-144_144_0_B-FILLB2,"aw firm Holden Smith has supported the sale of world-renowned trombone manufacturer Michael Rath Trombones for an undisclosed sum.

The Huddersfield instrument maker has been acquired by global musical instrument retailer John Packer Musical Instruments.

Rob Kelly, director and head of corporate at Holden Smith, said: “Michael Rath trombones are found in almost every conceivable musical situation, from symphony orchestras and opera houses to film and television studios. They are made in Huddersfield, but sold across the world, with the USA being a particularly important market.

“It has been a pleasure to support owners Michael and Nicola Rath through the acquisition by Taunton-based John Packer Musical Instruments, acting for them with the sale of the entire issued share capital of the company.”",7,144,FILLB2,144_0_B,"{u'144': {u'position': 4.0, u'score': 0.5676096}}",66cc4d273042c44fb9fe9789,4,trombone for sale
ROUND-07-144_144_0_A-5I47JG,"Many used trombones are in excellent condition and are highly playable. With proper care used trombones, can last for decades. These instruments, especially those that are not vintage but simply pre-owned, often cost significantly less than new trombones while offering comparable performance. Used trombones for sale can be found in a wide variety of locations. For example, music instrument stores may carry some used instruments. Trombones for sale can also be found at pawn shops, resale stores, and estate or yard sales. Although it's possible to purchase a used trombone for sale online, this can be risky. Many individual sellers don't accept returns if the trombone turns out to be different than described. But the Brass Exchanged online site, which sells used trombones for sale and brass instruments, can help you optimize your ideal trombone setup and even offers custom fittings virtually.",7,144,5I47JG,144_0_A,"{u'144': {u'position': 3.0, u'score': 0.65433645}}",66cc4d273042c44fb9fe97c9,3,trombone for sale
ROUND-07-064_064_0_B-FILLB2,"So, our now annual moth-trapping and counting event at Graves Park in Sheffield proved very successful. The aim is to audit the wildlife of the park and encourage members of the public to get actively involved in nature recording. This event was organized by the Biodiversity Research Group with the Friends of Graves Park and supported by the National Lottery and the Graves Trust.",7,64,FILLB2,064_0_B,"{u'064': {u'position': 5.0, u'score': 0.5292733}}",66cc4d273042c44fb9fe96f6,5,moths
ROUND-07-064_064_0_B-FEHVQN,Moths are a group of insects.,7,64,FEHVQN,064_0_B,"{u'064': {u'position': 4.0, u'score': 0.6243324}}",66cc4d273042c44fb9fe9726,4,moths
ROUND-07-064_064_0_B-B1BWZ0,"Moths are a group of insects that includes all members of the order Lepidoptera that are not butterflies. They were previously classified as suborder Heterocera, but the group is paraphyletic with respect to butterflies and neither subordinate taxon is used in modern classifications. Moths vary greatly in size, ranging in wingspan from about 4 mm (0.16 inch) to nearly 30 cm (about 1 foot). Highly adapted, they live in all but polar habitats. The wings, bodies, and legs of moths are covered with dustlike scales that come off if the insect is handled. Compared with butterflies, moths have stouter bodies and duller colouring. ",7,64,B1BWZ0,064_0_B,"{u'064': {u'position': 1.0, u'score': 0.65106523}}",66cc4d273042c44fb9fe9739,1,moths
ROUND-07-064_064_0_A-MSW74H,"Moths are insects belonging to the order Lepidoptera, which includes all species that are not classified as butterflies. Although they were once grouped under the suborder Heterocera, this classification is no longer used because it doesn't accurately reflect their evolutionary relationship with butterflies. Moths constitute the majority of species in the order, with around 160,000 species identified so far, and many more yet to be described. Most moths are nocturnal, but some are crepuscular or diurnal.",7,64,MSW74H,064_0_A,"{u'064': {u'position': 3.0, u'score': 0.65067786}}",66cc4d273042c44fb9fe9740,3,moths
ROUND-07-064_064_0_A-0S4RPX,"Moths are insects of the order Lepidoptera, which also includes butterflies. Most moth species are nocturnal, although some moths are active during the day. A well-known moth species is the Tomato hornworm moth.",7,64,0S4RPX,064_0_A,"{u'064': {u'position': 5.0, u'score': 0.6287627}}",66cc4d273042c44fb9fe9748,5,moths
ROUND-07-064_064_0_A-FILLA1,"Moths are a group of insects that includes all members of the order Lepidoptera that are not butterflies. They were previously classified as suborder Heterocera, but the group is paraphyletic with respect to butterflies (suborder Rhopalocera) and neither subordinate taxon is used in modern classifications. Moths make up the vast majority of the order. There are approximately 160,000 species of moth, many of which have yet to be described. Most species of moth are nocturnal, although there are also crepuscular and diurnal species.",7,64,FILLA1,064_0_A,"{u'064': {u'position': 4.0, u'score': 0.6494665}}",66cc4d273042c44fb9fe9797,4,moths
ROUND-07-064_064_0_A-LIST00,"Moths are insects belonging to the order Lepidoptera, which includes all species that are not classified as butterflies. Moth fossils have been found that may be 190 million years old. Both types of Lepidoptera co-evolved with flowering plants, as most modern species feed on them. One of the earliest known ancestors of moths is Archaeolepis mane, whose fossil fragments show scaled wings similar to caddisflies. There are approximately 160,000 species of moths identified so far, and many more yet to be described. Most moths are nocturnal but some can be crepuscular or diurnal, playing vital ecological roles in various environments.",7,64,LIST00,064_0_A,"{u'064': {u'position': 2.0, u'score': 0.66338897}}",66cc4d273042c44fb9fe9798,2,moths
ROUND-07-064_064_0_B-FILLB1,"Moths are a group of insects that includes all members of the order Lepidoptera that are not butterflies. They were previously classified as suborder Heterocera, but the group is paraphyletic with respect to butterflies (suborder Rhopalocera) and neither subordinate taxon is used in modern classifications. Moths make up the vast majority of the order. There are approximately 160,000 species of moth, many of which have yet to be described. Most species of moth are nocturnal, although there are also crepuscular and diurnal species.",7,64,FILLB1,064_0_B,"{u'064': {u'position': 2.0, u'score': 0.6494665}}",66cc4d273042c44fb9fe9799,2,moths
ROUND-07-064_064_0_B-PAIR05,"Moths are a group of insects in the order Lepidoptera, which also includes butterflies. Moth fossils have been found that may be 190 million years old. Both moths and butterflies are thought to have co-evolved with flowering plants, as most modern species feed on them during both larval and adult stages. One of the earliest known ancestors of moths is Archaeolepis mane, whose fossil fragments show scaled wings similar to caddisflies. There are approximately 160,000 species of moths, many yet to be described. Most species are nocturnal, although some are crepuscular or diurnal.",7,64,PAIR05,064_0_B,"{u'064': {u'position': 3.0, u'score': 0.64863807}}",66cc4d273042c44fb9fe979a,3,moths
ROUND-07-064_064_0_A-3O0NK1,"Moths are of the order Lepidoptera and type of insect. They are incredibly diverse insects with over 160000 identified species. Moths are not butterflies, in opposition to common belief. About 90 percent of moth species are nocturnal, making them most active during the night. To distinguish moths from butterflies, you can see that butterflies have thin antennae, while moth antennae are usually feathery with no ball on the end. Moths can range in size from tiny species with a wingspan of just 4 millimeters to large moths like the atlas moth, which can have a wingspan of up to 30 centimeters. They also serve as a crucial food source for birds, bats, and other wildlife. Some moths have evolved remarkable defenses, like mimicking other species or emitting chemicals to ward off predators. Though often in the background, moths play vital ecological roles and demonstrate nature's ingenuity in adapting to diverse environments.",7,64,3O0NK1,064_0_A,"{u'064': {u'position': 1.0, u'score': 0.66782427}}",66cc4d273042c44fb9fe97cd,1,moths
